,Epoch,Step,Discriminator Loss,Generator Classification Loss,Generator MSE Loss,Generator Loss
600,66,139,0.5332059726119042,0.1298859305679798,0.014866385841742158,0.015126157738268375
601,66,159,0.5332681640982628,0.12683017253875734,0.015368356788530945,0.01562201725319028
602,66,179,0.5330779835581779,0.12361466363072396,0.015506406500935554,0.01575363576412201
603,67,19,0.6131266340613365,0.14315914995968343,0.017062344634905458,0.017348662856966256
604,67,39,0.5331806525588035,0.12683805227279663,0.015059286216273903,0.01531296237371862
605,67,59,0.5330729573965073,0.12202989012002945,0.015387314092367887,0.01563137397170067
606,67,79,0.5331170007586479,0.12875604033470153,0.01501569151878357,0.015273203514516354
607,67,99,0.5330848217010498,0.12844488359987735,0.015491974866017699,0.01574886478483677
608,67,119,0.533144623041153,0.12742180563509464,0.015100493095815182,0.015355336666107177
609,67,139,0.5331030130386353,0.12240544892847538,0.014869127795100212,0.015113938692957163
610,67,159,0.5331612184643746,0.12393873929977417,0.015652584424242378,0.015900462027639152
611,67,179,0.5330932393670083,0.12412364482879638,0.015115033276379109,0.01536328038200736
612,68,19,0.6131629705429077,0.14093075767159463,0.017535140691325068,0.01781700220890343
613,68,39,0.5330294892191887,0.1300252452492714,0.015083956345915795,0.015344006847590208
614,68,59,0.5331481546163559,0.12457101494073868,0.015392261603847147,0.015641403617337346
615,68,79,0.5331306129693985,0.12293107025325298,0.015486687840893864,0.01573255015537143
616,68,99,0.5330638036131858,0.13320213444530965,0.015045302035287023,0.015311706392094494
617,68,119,0.5330965563654899,0.12611775398254393,0.014937293902039527,0.015189529350027441
618,68,139,0.5330227568745614,0.12371679730713367,0.01526485038921237,0.015512284031137824
619,68,159,0.5330349504947662,0.1248212743550539,0.014767299173399806,0.015016941726207734
620,68,179,0.5330387085676194,0.1339565634727478,0.014976595109328628,0.015244508255273103
621,69,19,0.6130972519516945,0.1413125518709421,0.017783663887530565,0.018066289136186242
622,69,39,0.5331066995859146,0.12871344685554503,0.015343069145455957,0.015600496251136065
623,69,59,0.5330855250358582,0.1262908648699522,0.015074690477922559,0.015327272145077587
624,69,79,0.5330995693802834,0.1286121353507042,0.015225374139845371,0.015482598403468727
625,69,99,0.533100314438343,0.13311299346387387,0.014818958891555666,0.01508518480695784
626,69,119,0.5330190941691398,0.13063624761998655,0.015044259978458286,0.015305532608181238
627,69,139,0.5331360399723053,0.12288305908441544,0.01511862906627357,0.015364395314827561
628,69,159,0.533076137304306,0.12457912378013133,0.015511800860986113,0.015760959032922982
629,69,179,0.5330013453960418,0.13038787320256234,0.014869202533736825,0.015129978163167834
630,70,19,0.6129833295941353,0.14477435164153576,0.01772844810038805,0.01801799680106342
631,70,39,0.5330577433109284,0.12903339937329292,0.015332675259560346,0.0155907419975847
632,70,59,0.5330897852778435,0.1273149974644184,0.015262864623218774,0.015517494548112154
633,70,79,0.5330436155200005,0.12552692592144013,0.015349571034312249,0.015600624959915876
634,70,99,0.5330421954393387,0.1276816561818123,0.014956471510231495,0.015211834851652384
635,70,119,0.5330421730875969,0.12771685011684894,0.016077968757599592,0.016333402413874865
636,70,139,0.5330155119299889,0.1338457852602005,0.014838103810325265,0.015105795534327626
637,70,159,0.5330116912722588,0.13022994473576546,0.014790029916912317,0.015050489781424403
638,70,179,0.5330953940749168,0.1295292917639017,0.014601753279566764,0.014860811922699214
639,71,19,0.6131298094987869,0.141404639929533,0.017578800953924657,0.017861610371619464
640,71,39,0.5330654174089432,0.12459611929953099,0.015929358638823034,0.016178550897166133
641,71,59,0.5331321582198143,0.1252759013324976,0.014664415270090103,0.01491496697999537
642,71,79,0.5330440297722816,0.12451302818953991,0.015538364741951227,0.01578739071264863
643,71,99,0.5330373406410217,0.1286711771041155,0.015082258312031627,0.015339600667357445
644,71,119,0.5331552878022194,0.13176772594451905,0.014287617010995745,0.014551152428612112
645,71,139,0.5330756843090058,0.1285608135163784,0.014828006085008383,0.015085127670317888
646,71,159,0.5330624341964721,0.12440632656216621,0.015391673892736435,0.015640486404299735
647,71,179,0.5330411151051522,0.12248186580836773,0.015530930971726776,0.01577589474618435
648,72,19,0.6130420967936516,0.14945986308157444,0.016879907250404357,0.01717882682569325
649,72,39,0.5331803724169731,0.12487728521227837,0.01580653036944568,0.016056285006925464
650,72,59,0.5330796167254448,0.12543525956571103,0.015179836051538586,0.015430706553161144
651,72,79,0.5330677032470703,0.122723039239645,0.015531382989138365,0.015776829048991203
652,72,99,0.5331358835101128,0.12775329425930976,0.015144809382036328,0.015400316007435322
653,72,119,0.5330500364303589,0.12930315658450126,0.015208316780626775,0.015466923220083117
654,72,139,0.5330557450652122,0.12737422659993172,0.014947624225169421,0.015202372614294291
655,72,159,0.5330252319574356,0.12330033853650094,0.0157096185721457,0.01595621919259429
656,72,179,0.5330279499292374,0.13238374330103397,0.014654264971613883,0.01491903243586421
657,73,19,0.6130118399858475,0.14985273629426957,0.017214913899078966,0.017514619417488574
658,73,39,0.5330637037754059,0.1278116937726736,0.01568011869676411,0.015935741970315574
659,73,59,0.5330723747611046,0.12373425289988518,0.01568270935676992,0.01593017796985805
660,73,79,0.5330472767353058,0.12693949304521085,0.014708932070061565,0.014962810929864645
661,73,99,0.5331815496087075,0.12664791382849216,0.015195931121706963,0.015449227066710591
662,73,119,0.533132129907608,0.12169300355017185,0.015589119773358107,0.015832505840808152
663,73,139,0.5329873383045196,0.1312652613967657,0.014966118056327105,0.015228648576885462
664,73,159,0.5331044316291809,0.12458621002733708,0.015469671972095967,0.015718844393268226
665,73,179,0.5332435622811318,0.1260523796081543,0.014640005212277174,0.01489210999570787
666,74,19,0.6131629467010498,0.14310032613575457,0.017343053128570318,0.017629253584891556
667,74,39,0.5330623805522918,0.12257163785398006,0.015061320550739766,0.015306463837623597
668,74,59,0.5331047639250756,0.1255664549767971,0.01545373504050076,0.015704867895692587
669,74,79,0.5330612942576408,0.12445686794817448,0.01468664505518973,0.014935558848083019
670,74,99,0.5330404683947563,0.1356205500662327,0.01487122494727373,0.015142465988174082
671,74,119,0.5330536544322968,0.12809294685721398,0.015452887024730444,0.01570907309651375
672,74,139,0.5331901416182518,0.1276673711836338,0.014522396586835384,0.014777731243520975
673,74,159,0.5330848947167397,0.12080264426767826,0.01581767564639449,0.016059280885383487
674,74,179,0.5330273926258087,0.12242479249835014,0.015304715745151043,0.015549565432593226
675,75,19,0.6130795046687126,0.1460642285645008,0.016909103095531463,0.017201231652870776
676,75,39,0.5330777481198311,0.12318550758063793,0.015655346820130943,0.015901717776432633
677,75,59,0.5330517426133156,0.11993815414607525,0.016079119266942145,0.016318995552137495
678,75,79,0.5330494046211243,0.1221454244107008,0.015531002962961792,0.015775293856859208
679,75,99,0.5331010773777962,0.12482095472514629,0.01506950194016099,0.015319143887609243
680,75,119,0.5331138089299202,0.12249527908861638,0.01544381259009242,0.015688803186640142
681,75,139,0.5330933034420013,0.12481090761721134,0.014608384994789957,0.014858006779104472
682,75,159,0.5331262230873108,0.12810185849666594,0.0150694590061903,0.015325662912800908
683,75,179,0.5331485763192176,0.12681348770856857,0.01464572255499661,0.014899349445477128
684,76,19,0.613017950952053,0.14413470812141896,0.017720212461426854,0.01800848199054599
685,76,39,0.5330681011080742,0.12180673256516457,0.015367942117154598,0.015611555660143495
686,76,59,0.5331579566001892,0.12629239894449712,0.014575124066323043,0.014827708853408695
687,76,79,0.5330524072051048,0.12364947125315666,0.015362979099154472,0.01561027797870338
688,76,99,0.532993794977665,0.12309822887182235,0.015526872547343373,0.015773069066926836
689,76,119,0.5330577313899993,0.13247150741517544,0.014633961021900177,0.014898904133588076
690,76,139,0.533052608370781,0.12220419012010098,0.016214751405641437,0.016459160018712282
691,76,159,0.5330330982804299,0.12922194823622704,0.01488968338817358,0.015148127265274525
692,76,179,0.5331045970320701,0.12225589938461781,0.015199522674083709,0.01544403457082808
693,77,19,0.6130082011222839,0.1485741537064314,0.01678231921978295,0.01707946746610105
694,77,39,0.5330351948738098,0.1223479013890028,0.015473309159278869,0.0157180049456656
695,77,59,0.5330399841070175,0.12272552885115147,0.01559032560326159,0.01583577669225633
696,77,79,0.5330433741211891,0.1279006849974394,0.015032721078023314,0.01528852260671556
697,77,99,0.5330268889665604,0.12523615211248398,0.015006620762869715,0.015257093077525496
698,77,119,0.5330138489603996,0.12606331892311573,0.01476618368178606,0.015018310351297259
699,77,139,0.5330291360616684,0.13119761422276496,0.014976210240274668,0.01523860553279519
700,77,159,0.5330268874764442,0.12399045377969742,0.01570014264434576,0.015948123391717674
701,77,179,0.5330367788672448,0.1274513889104128,0.015473726578056813,0.015728629473596812
702,78,19,0.6131011307239532,0.15038711726665496,0.016447639651596548,0.01674841404892504
703,78,39,0.5330349192023277,0.12293313629925251,0.015604685060679913,0.015850551426410675
704,78,59,0.5331121295690536,0.123417604342103,0.015271592000499368,0.01551842731423676
705,78,79,0.5330079019069671,0.12746360376477242,0.015188145590946079,0.015443072840571403
706,78,99,0.5330429270863533,0.12869903817772865,0.015079275565221905,0.015336673567071557
707,78,119,0.533301156759262,0.1302297104150057,0.014743376011028885,0.015003835503011941
708,78,139,0.5331200778484344,0.13454215191304683,0.014807107392698526,0.015076191630214453
709,78,159,0.5330401539802552,0.12271714508533478,0.01626514717936516,0.016510581225156785
710,78,179,0.5330442398786545,0.13403571024537086,0.015173375187441707,0.015441446704789996
711,79,19,0.6129932850599289,0.140919154509902,0.018410753598436712,0.018692591693252325
712,79,39,0.5331158235669136,0.13123774379491807,0.014611822552978992,0.014874298125505447
713,79,59,0.5329871207475663,0.13524954542517661,0.014631401095539332,0.014901900338009
714,79,79,0.532976134121418,0.13079057894647123,0.014959441730752587,0.01522102290764451
715,79,99,0.5330860376358032,0.12672137878835202,0.015740235382691026,0.01599367829039693
716,79,119,0.5330392330884933,0.12417631633579732,0.015514746261760592,0.01576309883967042
717,79,139,0.5331051081418992,0.12431000843644142,0.01527258544228971,0.015521205589175224
718,79,159,0.5330076709389686,0.13169723972678185,0.014640095131471752,0.014903489593416452
719,79,179,0.5330923035740852,0.13019992485642434,0.014864306943491102,0.015124706784263253
720,80,19,0.6129427552223206,0.14731213301420212,0.0177888969425112,0.018083521258085967
721,80,39,0.5330263525247574,0.13011203557252884,0.015020741149783134,0.015280965296551586
722,80,59,0.5330644503235817,0.12978019416332245,0.014837057003751397,0.015096617490053177
723,80,79,0.5330188319087028,0.1301792472600937,0.014708144869655371,0.014968503452837466
724,80,99,0.5330117732286453,0.12691086567938328,0.01522180438041687,0.015475626010447741
725,80,119,0.533053132891655,0.12138046063482762,0.015467397682368756,0.015710158599540593
726,80,139,0.5330912709236145,0.12464975081384182,0.015349799301475286,0.015599098894745112
727,80,159,0.5331113949418068,0.12737769931554793,0.015441850945353507,0.015696606179699302
728,80,179,0.5329901352524757,0.12599765472114086,0.015310990018770098,0.015562985371798278
729,81,19,0.6130323022603988,0.14979142770171167,0.017453353852033615,0.017752936715260147
730,81,39,0.5330162033438682,0.12899310365319253,0.014679013146087527,0.014936999417841434
731,81,59,0.5330313831567765,0.12353387884795666,0.015339669864624738,0.015586737496778368
732,81,79,0.5331468090415001,0.11922177858650684,0.015141527401283383,0.01537997112609446
733,81,99,0.5331263989210129,0.13317987844347953,0.01476648929528892,0.015032849041745067
734,81,119,0.5330094218254089,0.13388553783297538,0.015434924932196736,0.015702696098014713
735,81,139,0.5330369874835015,0.12576786614954472,0.015553053375333548,0.015804589027538896
736,81,159,0.5331106364727021,0.12406603433191776,0.015061215870082379,0.01530934781767428
737,81,179,0.5329534739255906,0.131350776553154,0.015277322893962265,0.015540024312213064
738,82,19,0.6129806071519852,0.1465214028954506,0.01706128562800586,0.017354328511282803
739,82,39,0.5330531284213066,0.12628643363714218,0.01539276484400034,0.015645337756723166
740,82,59,0.533069072663784,0.12934239581227303,0.015111240837723017,0.0153699254617095
741,82,79,0.5330816730856895,0.12942776679992676,0.01483215456828475,0.015091010043397546
742,82,99,0.5330299660563469,0.12854030467569827,0.015017295721918344,0.015274376468732953
743,82,119,0.5331447347998619,0.12051242962479591,0.015711278514936568,0.01595230340026319
744,82,139,0.5330057606101036,0.12414333932101726,0.01606116513721645,0.016309451730921864
745,82,159,0.5330248385667801,0.13429275676608085,0.014503878029063343,0.014772463589906693
746,82,179,0.5331126913428307,0.12444015145301819,0.01535310260951519,0.015601982967928052
747,83,19,0.612968435883522,0.1474268089979887,0.017331642424687745,0.017626496078446508
748,83,39,0.5330304741859436,0.12583114318549632,0.015211874339729547,0.015463536651805044
749,83,59,0.5330068930983544,0.13012930378317833,0.015117380488663911,0.015377639140933753
750,83,79,0.5330121830105782,0.12430336400866508,0.015670598996803165,0.015919205825775863
751,83,99,0.53304682970047,0.12806913815438747,0.01525233699940145,0.015508475247770548
752,83,119,0.5331045687198639,0.12642013765871524,0.014977399725466967,0.015230239927768707
753,83,139,0.5330442309379577,0.1348588116466999,0.0147547310218215,0.015024448605254292
754,83,159,0.5330068245530128,0.12863888703286647,0.015777787007391453,0.01603506486862898
755,83,179,0.5330864891409874,0.12333282493054867,0.014709769934415817,0.014956435514613986
756,84,19,0.6129758283495903,0.15388605147600173,0.017023145454004407,0.017330917483195662
757,84,39,0.5330504938960076,0.13001164495944978,0.015248786844313144,0.01550881015136838
758,84,59,0.5330412924289704,0.12945629432797431,0.014854226121678948,0.015113138686865568
759,84,79,0.5330510690808297,0.12363549135625362,0.015430383570492267,0.015677654603496193
760,84,99,0.533051922917366,0.12211695499718189,0.015294448472559452,0.015538682276383043
761,84,119,0.5329945057630538,0.12645227499306202,0.015729959402233363,0.015982863819226624
762,84,139,0.5330019012093544,0.13099283985793592,0.015216738870367407,0.0154787243809551
763,84,159,0.5330076694488526,0.12648575231432915,0.015382334776222705,0.015635306388139723
764,84,179,0.5330258697271347,0.12931848429143428,0.014902808098122477,0.015161445271223784
765,85,19,0.6129456654191017,0.14558163210749625,0.016821312066167594,0.017112475493922828
766,85,39,0.5330393433570861,0.13000257015228273,0.015028186421841384,0.015288191661238671
767,85,59,0.5330427259206771,0.129408210888505,0.014855595538392663,0.015114411991089583
768,85,79,0.5330767184495926,0.12712581567466258,0.014646539464592934,0.014900791132822633
769,85,99,0.5330342724919319,0.12065555304288864,0.015464681992307305,0.015705993166193366
770,85,119,0.5330300271511078,0.12638990841805936,0.015398654388263822,0.015651434380561113
771,85,139,0.5330040469765663,0.12460043728351593,0.0154313447419554,0.015680545615032314
772,85,159,0.5330352261662483,0.12489680536091327,0.015588318137452007,0.015838111704215407
773,85,179,0.5330226793885231,0.1254120085388422,0.01515210885554552,0.015402932884171605
774,86,19,0.6130004346370697,0.1475795902311802,0.016857614601030947,0.017152773728594185
775,86,39,0.5331635907292366,0.12817937284708023,0.014626750629395247,0.014883109461516142
776,86,59,0.5331076487898827,0.12340364940464496,0.015700342319905757,0.015947149693965913
777,86,79,0.5330334186553956,0.1195245660841465,0.01511592878960073,0.015354977920651436
778,86,99,0.5330262646079064,0.12231991924345494,0.014863372687250376,0.015108012408018113
779,86,119,0.5330083534121514,0.12288691736757755,0.014629246667027473,0.014875020552426576
780,86,139,0.5330430135130882,0.1239848256111145,0.015062497975304723,0.015310467733070255
781,86,159,0.5330313697457314,0.12346248626708985,0.015528884343802929,0.015775809437036513
782,86,179,0.5331069737672806,0.11671645566821098,0.016569792246446013,0.016803225176408886
783,87,19,0.612965103983879,0.1446561250835657,0.017077542236074807,0.017366854520514608
784,87,39,0.5330093652009964,0.12427709512412548,0.015028984192758799,0.015277538495138288
785,87,59,0.5329870343208313,0.12319400534033775,0.01513105076737702,0.015377438766881824
786,87,79,0.5330451101064682,0.11838189512491226,0.01645901449956,0.016695778397843242
787,87,99,0.5332548007369041,0.12148209661245346,0.014422017987817526,0.014664982166141271
788,87,119,0.5329611107707024,0.12313784174621105,0.014608496241271496,0.01485477201640606
789,87,139,0.5330164104700088,0.12219898626208306,0.015092089120298625,0.015336487209424376
790,87,159,0.5330270007252693,0.11791235096752643,0.015766434092074632,0.01600225889123976
791,87,179,0.53307626247406,0.12394809052348137,0.015006253262981772,0.015254149492830039
792,88,19,0.6129781290888786,0.13928467221558094,0.018104319693520665,0.018382889218628407
793,88,39,0.5330545842647553,0.12039935812354088,0.015421975450590254,0.015662774024531246
794,88,59,0.533014976978302,0.12371176071465015,0.015108345728367566,0.015355769265443086
795,88,79,0.5330117866396904,0.12215955667197705,0.015290331467986107,0.015534650394693017
796,88,99,0.5330314308404922,0.12177406176924706,0.014923534262925387,0.015167082613334059
797,88,119,0.5330298960208892,0.122261793166399,0.015148613695055246,0.015393137140199542
798,88,139,0.5330058306455612,0.12380221337080002,0.014762722281739115,0.015010326774790883
799,88,159,0.5330236047506333,0.1224536221474409,0.015232953522354365,0.015477860812097788
800,88,179,0.533022341132164,0.1268792927265167,0.014850645745173096,0.015104404324665666
801,89,19,0.6130392774939537,0.14399248249828817,0.01841369871981442,0.018701683776453138
802,89,39,0.5331083223223686,0.125080481544137,0.015594186773523689,0.01584434760734439
803,89,59,0.5330667331814766,0.12287371084094048,0.014663650840520858,0.014909398183226586
804,89,79,0.5329737901687622,0.1263257946819067,0.015398348774760961,0.0156510004773736
805,89,99,0.5330794423818588,0.11990773193538189,0.015018923394382,0.0152587388176471
806,89,119,0.5329748511314392,0.12187238298356533,0.015866477228701114,0.01611022180877626
807,89,139,0.5330227002501488,0.12522699646651744,0.015007363026961684,0.015257816901430488
808,89,159,0.5329968705773354,0.1253946002572775,0.015105281630530954,0.015356071013957261
809,89,179,0.5329682022333145,0.12990337163209914,0.015019201068207621,0.015279007889330388
810,90,19,0.6129430249333382,0.1433007474988699,0.01752477320842445,0.01781137487851083
811,90,39,0.5330138310790062,0.12191022671759129,0.015390797657892108,0.015634618140757083
812,90,59,0.5330669686198235,0.12535603828728198,0.015206079557538032,0.015456791641190648
813,90,79,0.5330761894583702,0.12353480830788613,0.015067159151658415,0.01531422887928784
814,90,99,0.5330714851617813,0.1289282575249672,0.014386910898610949,0.014644767483696341
815,90,119,0.5329814165830612,0.12422280795872212,0.01553181502968073,0.015780260460451244
816,90,139,0.5330393180251122,0.12293693646788598,0.01511271959170699,0.015358593547716737
817,90,159,0.5330040737986564,0.12305600754916668,0.015376058453693987,0.015622170362621545
818,90,179,0.5330078408122063,0.12571170777082444,0.014955041836947203,0.015206465497612953
819,91,19,0.6129751041531563,0.14151982665061952,0.0178380916826427,0.018121131556108595
820,91,39,0.533080731332302,0.12491661310195923,0.014327486138790846,0.014577319426462055
821,91,59,0.5330140337347984,0.11937876641750336,0.01594567010179162,0.016184427635744215
822,91,79,0.5329702898859978,0.12393434531986713,0.014883636310696603,0.015131504973396659
823,91,99,0.5330200836062431,0.11872360594570637,0.015777025604620576,0.016014472860842944
824,91,119,0.5330295160412788,0.1289634235203266,0.014201475121080876,0.01445940206758678
825,91,139,0.5330508276820183,0.12587942816317083,0.015303002065047621,0.015554760908707976
826,91,159,0.5330076962709427,0.12046123556792736,0.015298709366470575,0.015539631946012378
827,91,179,0.5329858064651489,0.12299807593226433,0.01483736070804298,0.015083356900140643
828,92,19,0.612983351945877,0.14375624507665635,0.0173106144182384,0.017598126968368887
829,92,39,0.5330043748021126,0.11897641457617283,0.015291939536109567,0.015529892267659306
830,92,59,0.5329894036054611,0.12156372591853142,0.014910852955654263,0.015153980487957597
831,92,79,0.5330499395728111,0.12439792491495609,0.014889979222789406,0.015138775063678622
832,92,99,0.5330707117915153,0.11708975620567799,0.015880880458280445,0.016115060076117516
833,92,119,0.5329422026872634,0.1271075639873743,0.014991025906056166,0.015245241019874812
834,92,139,0.5331328168511391,0.12058462426066399,0.015771530428901316,0.016012699622660876
835,92,159,0.5329759553074837,0.11965136341750622,0.01576109454035759,0.016000397410243748
836,92,179,0.5329870820045471,0.1284730475395918,0.014324801089242101,0.014581747353076935
837,93,19,0.6129426747560501,0.1449311353266239,0.018030002852901815,0.018319865129888056
838,93,39,0.5330115169286728,0.12282269895076751,0.014820378180593253,0.015066023590043187
839,93,59,0.5330465316772461,0.12904974035918712,0.015127477003261447,0.015385576570406557
840,93,79,0.5329588055610657,0.11771023869514466,0.015087771555408835,0.015323192067444324
841,93,99,0.5330774053931236,0.11955684274435044,0.01607839441858232,0.016317508136853575
842,93,119,0.5329764783382416,0.12512168549001218,0.014196031587198376,0.014446274936199188
843,93,139,0.533196610212326,0.12081823758780956,0.015772690065205097,0.01601432668976486
844,93,159,0.5329762056469918,0.12190181277692318,0.015095834620296955,0.01533963824622333
845,93,179,0.5330323159694672,0.12785643003880978,0.014389634085819124,0.014645347092300653
846,94,19,0.6129481643438339,0.14521869122982026,0.016829188587144016,0.01711962609551847
847,94,39,0.5329968720674515,0.11864273399114608,0.01540875774808228,0.015646043233573437
848,94,59,0.5329591527581214,0.12148799672722817,0.014899855712428689,0.015142831671983003
849,94,79,0.5329647421836853,0.12170206680893898,0.014603000320494174,0.014846404548734426
850,94,99,0.5329768791794777,0.12063057944178582,0.015657493425533176,0.01589875458739698
851,94,119,0.5329806342720985,0.125810007750988,0.015292755840346218,0.015544376010075212
852,94,139,0.5329980254173279,0.1207506861537695,0.014790815766900778,0.015032317116856575
853,94,159,0.5330393582582473,0.12405929490923881,0.015059279976412654,0.015307398280128837
854,94,179,0.5330091491341591,0.1204950600862503,0.015698011359199883,0.015939001506194473
855,95,19,0.6129665911197663,0.1401055060327053,0.017106103664264082,0.017386314831674098
856,95,39,0.532962691783905,0.12331002913415431,0.01605609469115734,0.01630271482281387
857,95,59,0.533013679087162,0.1267838727682829,0.014925953187048435,0.015179520938545465
858,95,79,0.5330691367387772,0.12256968803703785,0.01491127097979188,0.015156410401687026
859,95,99,0.5329948008060456,0.12072577849030494,0.01564769959077239,0.01588915130123496
860,95,119,0.5329963400959968,0.11974414549767971,0.01596090164966881,0.01620038989931345
861,95,139,0.5330126002430916,0.12232988849282264,0.01525423415005207,0.015498894080519677
862,95,159,0.532980115711689,0.12663843855261803,0.014816634496673942,0.01506991139613092
863,95,179,0.5330268532037735,0.12657754719257355,0.014338705316185951,0.014591860445216298
864,96,19,0.6129377663135529,0.14412204436957837,0.017557721072807907,0.017845965269953013
865,96,39,0.5329801335930824,0.12502672262489795,0.015545248053967953,0.015795301459729672
866,96,59,0.5330727472901344,0.12470886819064617,0.015166244702413678,0.01541566252708435
867,96,79,0.5330060437321663,0.12336605302989483,0.015282273571938277,0.015529005695134402
868,96,99,0.5329834327101708,0.11926178634166718,0.015700275683775543,0.015938799176365138
869,96,119,0.5329483687877655,0.12840217873454093,0.0147298744879663,0.014986679051071405
870,96,139,0.5330016762018204,0.12457854449748992,0.01512438217177987,0.015373539226129652
871,96,159,0.532964363694191,0.12439759746193886,0.014560060948133469,0.014808856137096881
872,96,179,0.5330013558268547,0.12366509772837161,0.01539432411082089,0.015641654282808302
873,97,19,0.612937618792057,0.1377416029572487,0.018000127794221044,0.018275611056014895
874,97,39,0.5330425754189492,0.1266466610133648,0.014765722770243883,0.015019016014412046
875,97,59,0.5330015048384666,0.12623610012233258,0.01507688770070672,0.01532935993745923
876,97,79,0.5329889878630638,0.12436593808233738,0.015219718171283602,0.015468449983745813
877,97,99,0.5330273419618606,0.12032733373343944,0.015840087179094554,0.01608074181713164
878,97,119,0.5329588130116463,0.12612988017499446,0.014548764610663057,0.014801024226471782
879,97,139,0.5329842001199723,0.12451042979955673,0.01535508530214429,0.015604106290265918
880,97,159,0.5330021485686303,0.12564022317528725,0.014971676375716924,0.0152229567989707
881,97,179,0.5329760387539864,0.12615459337830542,0.014933489076793195,0.015185798238962888
882,98,19,0.6129933834075928,0.13587609119713306,0.018285165168344976,0.018556917272508144
883,98,39,0.5330069124698639,0.12272560186684131,0.015456142323091625,0.015701593458652498
884,98,59,0.532962615787983,0.125555757060647,0.015123669523745775,0.015374781005084515
885,98,79,0.5330067902803421,0.1329006228595972,0.014198320358991623,0.014464121544733644
886,98,99,0.5329718008637429,0.12650945857167245,0.015531580010429025,0.015784598933532835
887,98,119,0.5329788848757744,0.12814137414097787,0.014864698145538568,0.015120980935171247
888,98,139,0.5330045267939567,0.13202418573200703,0.014376625558361411,0.014640673901885748
889,98,159,0.5329942986369133,0.12386301271617413,0.015426790388301016,0.015674516465514897
890,98,179,0.5330112710595131,0.12114959731698036,0.015635522780939937,0.015877821948379278
891,99,19,0.6129930555820465,0.14490793012082576,0.016859465558081866,0.01714928145520389
892,99,39,0.5329921275377274,0.12619190998375415,0.015054753189906478,0.0153071369510144
893,99,59,0.5330006748437881,0.12118506394326686,0.016357037238776684,0.016599407233297826
894,99,79,0.5329525917768478,0.12461683042347431,0.015031314641237258,0.015280548203736543
895,99,99,0.5330065622925758,0.12259224578738212,0.015825713891535996,0.016070898436009885
896,99,119,0.5329637140035629,0.11726317629218101,0.015800839848816396,0.016035366198047997
897,99,139,0.5330382212996483,0.12654272094368935,0.014863118482753634,0.015116203902289271
898,99,159,0.5329900249838829,0.13268840946257116,0.014543823339045048,0.014809200214222074
899,99,179,0.5330860361456871,0.1354903619736433,0.014115114137530327,0.0143860949203372
